model,policy,threshold,metric,point_estimate,ci_lower_95,ci_upper_95,n_test,bootstrap_resamples,tp,fp,tn,fn
GraphSAGE,top_5pct_budget,0.7499848008155823,predicted_positive_rate,0.07951589186743581,0.07419409569053274,0.08528447008256984,8841,1000,163,540,7893,245
GraphSAGE,validation_precision_at_least_80pct,0.7672081589698792,accuracy,0.9435584209931003,0.9388049994344532,0.9478565773102591,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_80pct,0.7672081589698792,precision,0.36,0.309803284879972,0.4089772449229263,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_80pct,0.7672081589698792,recall,0.2867647058823529,0.2444960337542452,0.3292419681637691,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_80pct,0.7672081589698792,f1,0.31923601637107774,0.27711569416498993,0.3587699895548816,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_80pct,0.7672081589698792,false_positives_per_true_positive,1.7777777777777777,1.445124087591241,2.2278549456887435,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_80pct,0.7672081589698792,predicted_positive_rate,0.036760547449383556,0.03268860988575953,0.04071937563624024,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_90pct,0.7672081589698792,accuracy,0.9435584209931003,0.9388049994344532,0.9478565773102591,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_90pct,0.7672081589698792,precision,0.36,0.309803284879972,0.4089772449229263,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_90pct,0.7672081589698792,recall,0.2867647058823529,0.2444960337542452,0.3292419681637691,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_90pct,0.7672081589698792,f1,0.31923601637107774,0.27711569416498993,0.3587699895548816,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_90pct,0.7672081589698792,false_positives_per_true_positive,1.7777777777777777,1.445124087591241,2.2278549456887435,8841,1000,117,208,8225,291
GraphSAGE,validation_precision_at_least_90pct,0.7672081589698792,predicted_positive_rate,0.036760547449383556,0.03268860988575953,0.04071937563624024,8841,1000,117,208,8225,291
ResidualGCN,default_0_50,0.5,accuracy,0.4772084605813822,0.4665733514308336,0.4887512724804886,8841,1000,365,4579,3854,43
ResidualGCN,default_0_50,0.5,precision,0.07382686084142395,0.066257621532546,0.08097180248998284,8841,1000,365,4579,3854,43
ResidualGCN,default_0_50,0.5,recall,0.8946078431372549,0.8627853544872014,0.9234567901234568,8841,1000,365,4579,3854,43
ResidualGCN,default_0_50,0.5,f1,0.13639760837070253,0.1231919100030147,0.1485779453216166,8841,1000,365,4579,3854,43
ResidualGCN,default_0_50,0.5,false_positives_per_true_positive,12.545205479452054,11.349978323607964,14.092606707317072,8841,1000,365,4579,3854,43
ResidualGCN,default_0_50,0.5,predicted_positive_rate,0.5592127587376994,0.5484645402103835,0.5695057120235267,8841,1000,365,4579,3854,43
ResidualGCN,validation_max_f1,0.5408690571784973,accuracy,0.8454925913358218,0.837461825585341,0.8530709195792331,8841,1000,182,1140,7293,226
ResidualGCN,validation_max_f1,0.5408690571784973,precision,0.13767019667170954,0.11890347704423085,0.1548447204968944,8841,1000,182,1140,7293,226
ResidualGCN,validation_max_f1,0.5408690571784973,recall,0.44607843137254904,0.3948714953271028,0.4927355777851781,8841,1000,182,1140,7293,226
ResidualGCN,validation_max_f1,0.5408690571784973,f1,0.21040462427745665,0.1845349081708144,0.23429090131680783,8841,1000,182,1140,7293,226
ResidualGCN,validation_max_f1,0.5408690571784973,false_positives_per_true_positive,6.263736263736264,5.458082643837582,7.410183268154282,8841,1000,182,1140,7293,226
ResidualGCN,validation_max_f1,0.5408690571784973,predicted_positive_rate,0.14953059608641556,0.14206537721977153,0.1573351430833616,8841,1000,182,1140,7293,226
ResidualGCN,top_5pct_budget,0.5510087013244629,accuracy,0.9098518267164348,0.9041935301436489,0.9159597330618708,8841,1000,67,456,7977,341
ResidualGCN,top_5pct_budget,0.5510087013244629,precision,0.12810707456978968,0.09959661810247748,0.15400581823339118,8841,1000,67,456,7977,341
ResidualGCN,top_5pct_budget,0.5510087013244629,recall,0.1642156862745098,0.12887414636451713,0.19713673857868017,8841,1000,67,456,7977,341
ResidualGCN,top_5pct_budget,0.5510087013244629,f1,0.1439312567132116,0.11404062222628465,0.17194642188085424,8841,1000,67,456,7977,341
ResidualGCN,top_5pct_budget,0.5510087013244629,false_positives_per_true_positive,6.8059701492537314,5.4932630906768845,9.040508021390373,8841,1000,67,456,7977,341
ResidualGCN,top_5pct_budget,0.5510087013244629,predicted_positive_rate,0.05915620404931569,0.05417939147155299,0.06401990725031105,8841,1000,67,456,7977,341
ResidualGCN,validation_precision_at_least_80pct,0.5544684529304504,accuracy,0.9288542020133469,0.923535233570863,0.9341731704558308,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_80pct,0.5544684529304504,precision,0.15789473684210525,0.11858552631578947,0.19337470992600375,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_80pct,0.5544684529304504,recall,0.125,0.0927809906965049,0.15467409200968524,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_80pct,0.5544684529304504,f1,0.13953488372093023,0.10467911005276183,0.17090976182843615,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_80pct,0.5544684529304504,false_positives_per_true_positive,5.333333333333333,4.1713094682835825,7.432732732732733,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_80pct,0.5544684529304504,predicted_positive_rate,0.03653432869584888,0.032575500508992196,0.040156656486822755,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_90pct,0.5544684529304504,accuracy,0.9288542020133469,0.923535233570863,0.9341731704558308,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_90pct,0.5544684529304504,precision,0.15789473684210525,0.11858552631578947,0.19337470992600375,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_90pct,0.5544684529304504,recall,0.125,0.0927809906965049,0.15467409200968524,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_90pct,0.5544684529304504,f1,0.13953488372093023,0.10467911005276183,0.17090976182843615,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_90pct,0.5544684529304504,false_positives_per_true_positive,5.333333333333333,4.1713094682835825,7.432732732732733,8841,1000,51,272,8161,357
ResidualGCN,validation_precision_at_least_90pct,0.5544684529304504,predicted_positive_rate,0.03653432869584888,0.032575500508992196,0.040156656486822755,8841,1000,51,272,8161,357
GATLite,default_0_50,0.5,accuracy,0.33876258341816534,0.3294847867888248,0.34928175545752743,8841,1000,371,5809,2624,37
GATLite,default_0_50,0.5,precision,0.06003236245954693,0.05427640690800074,0.0658314757753824,8841,1000,371,5809,2624,37
GATLite,default_0_50,0.5,recall,0.9093137254901961,0.8791469194312796,0.9371859296482412,8841,1000,371,5809,2624,37
GATLite,default_0_50,0.5,f1,0.11262902246508803,0.10233075265819555,0.12261992126880376,8841,1000,371,5809,2624,37
GATLite,default_0_50,0.5,false_positives_per_true_positive,15.657681940700808,14.190302247136477,17.424211725802127,8841,1000,371,5809,2624,37
GATLite,default_0_50,0.5,predicted_positive_rate,0.6990159484221242,0.6892857142857143,0.7086330731817667,8841,1000,371,5809,2624,37
GATLite,validation_max_f1,0.7885565757751465,accuracy,0.8658522791539419,0.8587235606831807,0.8727576066055875,8841,1000,164,942,7491,244
GATLite,validation_max_f1,0.7885565757751465,precision,0.14828209764918626,0.12731806102519772,0.16880505323527797,8841,1000,164,942,7491,244
GATLite,validation_max_f1,0.7885565757751465,recall,0.4019607843137255,0.3544429311719373,0.4474409736160274,8841,1000,164,942,7491,244
GATLite,validation_max_f1,0.7885565757751465,f1,0.2166446499339498,0.188678576207681,0.2426709472394822,8841,1000,164,942,7491,244
GATLite,validation_max_f1,0.7885565757751465,false_positives_per_true_positive,5.7439024390243905,4.923993993993994,6.854345346715329,8841,1000,164,942,7491,244
GATLite,validation_max_f1,0.7885565757751465,predicted_positive_rate,0.1250989707046714,0.11808336161067752,0.1319986426874788,8841,1000,164,942,7491,244
GATLite,top_5pct_budget,0.8140336871147156,accuracy,0.9221807487840742,0.916409342834521,0.9273837801153716,8841,1000,106,386,8047,302
GATLite,top_5pct_budget,0.8140336871147156,precision,0.21544715447154472,0.17924331761006287,0.2528539476627153,8841,1000,106,386,8047,302
GATLite,top_5pct_budget,0.8140336871147156,recall,0.25980392156862747,0.21410108675893946,0.3038334087676193,8841,1000,106,386,8047,302
GATLite,top_5pct_budget,0.8140336871147156,f1,0.23555555555555555,0.1976110740246254,0.27163198247535597,8841,1000,106,386,8047,302
GATLite,top_5pct_budget,0.8140336871147156,false_positives_per_true_positive,3.641509433962264,2.9548522468963108,4.5790085679314565,8841,1000,106,386,8047,302
GATLite,top_5pct_budget,0.8140336871147156,predicted_positive_rate,0.05564981336952833,0.0505598914149983,0.06040040719375636,8841,1000,106,386,8047,302
GATLite,validation_precision_at_least_80pct,0.8444734215736389,accuracy,0.9504580929759077,0.9458177807940278,0.9550955774233684,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_80pct,0.8444734215736389,precision,0.3404255319148936,0.2444230769230769,0.43956043956043955,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_80pct,0.8444734215736389,recall,0.0784313725490196,0.051705306327418814,0.10370851370851371,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_80pct,0.8444734215736389,f1,0.12749003984063745,0.08550965573086644,0.1645084471603163,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_80pct,0.8444734215736389,false_positives_per_true_positive,1.9375,1.275,3.0912679425837317,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_80pct,0.8444734215736389,predicted_positive_rate,0.010632281416129397,0.00848320325755005,0.013007578328243412,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_90pct,0.8444734215736389,accuracy,0.9504580929759077,0.9458177807940278,0.9550955774233684,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_90pct,0.8444734215736389,precision,0.3404255319148936,0.2444230769230769,0.43956043956043955,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_90pct,0.8444734215736389,recall,0.0784313725490196,0.051705306327418814,0.10370851370851371,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_90pct,0.8444734215736389,f1,0.12749003984063745,0.08550965573086644,0.1645084471603163,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_90pct,0.8444734215736389,false_positives_per_true_positive,1.9375,1.275,3.0912679425837317,8841,1000,32,62,8371,376
GATLite,validation_precision_at_least_90pct,0.8444734215736389,predicted_positive_rate,0.010632281416129397,0.00848320325755005,0.013007578328243412,8841,1000,32,62,8371,376
StrictTemporalGCN,default_0_50,0.5,accuracy,0.20337065942766655,0.19567922180748784,0.21253251894582062,8841,1000,406,7041,1392,2
StrictTemporalGCN,default_0_50,0.5,precision,0.054518598093191886,0.049360489786567575,0.059625392811857865,8841,1000,406,7041,1392,2
StrictTemporalGCN,default_0_50,0.5,recall,0.9950980392156863,0.9875280313071226,1.0,8841,1000,406,7041,1392,2
StrictTemporalGCN,default_0_50,0.5,f1,0.10337364735837047,0.0940443239091624,0.11250700101832993,8841,1000,406,7041,1392,2
StrictTemporalGCN,default_0_50,0.5,false_positives_per_true_positive,17.342364532019705,15.771381017021538,19.259129046629045,8841,1000,406,7041,1392,2
StrictTemporalGCN,default_0_50,0.5,predicted_positive_rate,0.8423255287863364,0.8347472005429251,0.8493411378803303,8841,1000,406,7041,1392,2
StrictTemporalGCN,validation_max_f1,0.6558808088302612,accuracy,0.7438072616219885,0.7348659653885308,0.7527457301210271,8841,1000,232,2089,6344,176
StrictTemporalGCN,validation_max_f1,0.6558808088302612,precision,0.0999569151227919,0.08803360275407873,0.11174352451433857,8841,1000,232,2089,6344,176
StrictTemporalGCN,validation_max_f1,0.6558808088302612,recall,0.5686274509803921,0.5197889358344575,0.6153977272727273,8841,1000,232,2089,6344,176
StrictTemporalGCN,validation_max_f1,0.6558808088302612,f1,0.17002565042139978,0.15187415982460262,0.1878009917035444,8841,1000,232,2089,6344,176
StrictTemporalGCN,validation_max_f1,0.6558808088302612,false_positives_per_true_positive,9.004310344827585,7.949064964270391,10.359298840895582,8841,1000,232,2089,6344,176
StrictTemporalGCN,validation_max_f1,0.6558808088302612,predicted_positive_rate,0.26252686347698223,0.253362176224409,0.2718046601063228,8841,1000,232,2089,6344,176
StrictTemporalGCN,top_5pct_budget,0.7119863629341125,accuracy,0.884515326320552,0.8781812012215813,0.8911887795498247,8841,1000,80,693,7740,328
StrictTemporalGCN,top_5pct_budget,0.7119863629341125,precision,0.1034928848641656,0.08144039977676772,0.12534278872265836,8841,1000,80,693,7740,328
StrictTemporalGCN,top_5pct_budget,0.7119863629341125,recall,0.19607843137254902,0.1587649243528983,0.23284484363365598,8841,1000,80,693,7740,328
StrictTemporalGCN,top_5pct_budget,0.7119863629341125,f1,0.1354784081287045,0.10841551791257824,0.16168248098055787,8841,1000,80,693,7740,328
StrictTemporalGCN,top_5pct_budget,0.7119863629341125,false_positives_per_true_positive,8.6625,6.978129230448818,11.278918281172379,8841,1000,80,693,7740,328
StrictTemporalGCN,top_5pct_budget,0.7119863629341125,predicted_positive_rate,0.0874335482411492,0.08154903291482864,0.09331806356746973,8841,1000,80,693,7740,328
StrictTemporalGCN,validation_precision_at_least_80pct,0.9122918248176575,accuracy,0.9538513742789277,0.9496634996041172,0.9582626399728538,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_80pct,0.9122918248176575,precision,0.5,0.0,1.0,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_80pct,0.9122918248176575,recall,0.0024509803921568627,0.0,0.007576237054085155,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_80pct,0.9122918248176575,f1,0.004878048780487805,0.0,0.01500188442211055,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_80pct,0.9122918248176575,false_positives_per_true_positive,1.0,0.0,3.0,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_80pct,0.9122918248176575,predicted_positive_rate,0.00022621875353466802,0.0,0.0005655468838366701,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_90pct,0.9122918248176575,accuracy,0.9538513742789277,0.9496634996041172,0.9582626399728538,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_90pct,0.9122918248176575,precision,0.5,0.0,1.0,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_90pct,0.9122918248176575,recall,0.0024509803921568627,0.0,0.007576237054085155,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_90pct,0.9122918248176575,f1,0.004878048780487805,0.0,0.01500188442211055,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_90pct,0.9122918248176575,false_positives_per_true_positive,1.0,0.0,3.0,8841,1000,1,1,8432,407
StrictTemporalGCN,validation_precision_at_least_90pct,0.9122918248176575,predicted_positive_rate,0.00022621875353466802,0.0,0.0005655468838366701,8841,1000,1,1,8432,407
StrictTemporalGraphSAGE,default_0_50,0.5,accuracy,0.8358782943105983,0.8280737473136524,0.8435697319307771,8841,1000,229,1272,7161,179
StrictTemporalGraphSAGE,default_0_50,0.5,precision,0.1525649566955363,0.1350719135039378,0.17009936574038953,8841,1000,229,1272,7161,179
StrictTemporalGraphSAGE,default_0_50,0.5,recall,0.5612745098039216,0.5111167555668445,0.6098268079678147,8841,1000,229,1272,7161,179
StrictTemporalGraphSAGE,default_0_50,0.5,f1,0.2399161864850707,0.21392534986645065,0.26425391991915664,8841,1000,229,1272,7161,179
StrictTemporalGraphSAGE,default_0_50,0.5,false_positives_per_true_positive,5.554585152838428,4.878918092634047,6.403464491857348,8841,1000,229,1272,7161,179
StrictTemporalGraphSAGE,default_0_50,0.5,predicted_positive_rate,0.16977717452776836,0.1621960185499378,0.17758454925913358,8841,1000,229,1272,7161,179
StrictTemporalGraphSAGE,validation_max_f1,0.8612998127937317,accuracy,0.949213889831467,0.9443501866304717,0.9537410926365796,8841,1000,144,185,8248,264
StrictTemporalGraphSAGE,validation_max_f1,0.8612998127937317,precision,0.4376899696048632,0.3836034140915905,0.48916575375089305,8841,1000,144,185,8248,264
StrictTemporalGraphSAGE,validation_max_f1,0.8612998127937317,recall,0.35294117647058826,0.30455368726096405,0.40001228501228503,8841,1000,144,185,8248,264
StrictTemporalGraphSAGE,validation_max_f1,0.8612998127937317,f1,0.39077340569877883,0.34355149312958094,0.4337711345258515,8841,1000,144,185,8248,264
StrictTemporalGraphSAGE,validation_max_f1,0.8612998127937317,false_positives_per_true_positive,1.2847222222222223,1.0442968314624632,1.6068589743589745,8841,1000,144,185,8248,264
StrictTemporalGraphSAGE,validation_max_f1,0.8612998127937317,predicted_positive_rate,0.03721298495645289,0.0332541567695962,0.04162425065037892,8841,1000,144,185,8248,264
StrictTemporalGraphSAGE,top_5pct_budget,0.8840722441673279,accuracy,0.9537382649021604,0.9491007804546997,0.9580392489537383,8841,1000,125,126,8307,283
StrictTemporalGraphSAGE,top_5pct_budget,0.8840722441673279,precision,0.49800796812749004,0.4349277843954735,0.55422699200162,8841,1000,125,126,8307,283
StrictTemporalGraphSAGE,top_5pct_budget,0.8840722441673279,recall,0.30637254901960786,0.26076299916097867,0.34695835168599815,8841,1000,125,126,8307,283
StrictTemporalGraphSAGE,top_5pct_budget,0.8840722441673279,f1,0.37936267071320184,0.3307224743535196,0.4221888375278206,8841,1000,125,126,8307,283
StrictTemporalGraphSAGE,top_5pct_budget,0.8840722441673279,false_positives_per_true_positive,1.008,0.8043148880105402,1.2992322834645669,8841,1000,125,126,8307,283
StrictTemporalGraphSAGE,top_5pct_budget,0.8840722441673279,predicted_positive_rate,0.028390453568600836,0.024884062888813483,0.03189684424838819,8841,1000,125,126,8307,283
StrictTemporalGraphSAGE,validation_precision_at_least_80pct,0.93256014585495,accuracy,0.9610903743920372,0.9569024997172265,0.9648258115597783,8841,1000,91,27,8406,317
StrictTemporalGraphSAGE,validation_precision_at_least_80pct,0.93256014585495,precision,0.7711864406779662,0.6910073785611806,0.8396244418839118,8841,1000,91,27,8406,317
StrictTemporalGraphSAGE,validation_precision_at_least_80pct,0.93256014585495,recall,0.22303921568627452,0.18615474274296498,0.2611811497326203,8841,1000,91,27,8406,317
StrictTemporalGraphSAGE,validation_precision_at_least_80pct,0.93256014585495,f1,0.34600760456273766,0.29613459063438446,0.39492753623188404,8841,1000,91,27,8406,317
StrictTemporalGraphSAGE,validation_precision_at_least_80pct,0.93256014585495,false_positives_per_true_positive,0.2967032967032967,0.19100868232890705,0.44716284074605445,8841,1000,91,27,8406,317
StrictTemporalGraphSAGE,validation_precision_at_least_80pct,0.93256014585495,predicted_positive_rate,0.013346906458545414,0.010968781812012215,0.01572503110507861,8841,1000,91,27,8406,317
StrictTemporalGraphSAGE,validation_precision_at_least_90pct,0.9487757086753845,accuracy,0.9608641556385025,0.9567922180748784,0.9650492025788938,8841,1000,73,11,8422,335
StrictTemporalGraphSAGE,validation_precision_at_least_90pct,0.9487757086753845,precision,0.8690476190476191,0.7974683544303798,0.9367286392405063,8841,1000,73,11,8422,335
StrictTemporalGraphSAGE,validation_precision_at_least_90pct,0.9487757086753845,recall,0.17892156862745098,0.14180929095354522,0.21538847117794488,8841,1000,73,11,8422,335
StrictTemporalGraphSAGE,validation_precision_at_least_90pct,0.9487757086753845,f1,0.2967479674796748,0.24266814738355483,0.3459442251599889,8841,1000,73,11,8422,335
StrictTemporalGraphSAGE,validation_precision_at_least_90pct,0.9487757086753845,false_positives_per_true_positive,0.1506849315068493,0.06754504504504505,0.25396825396825395,8841,1000,73,11,8422,335
StrictTemporalGraphSAGE,validation_precision_at_least_90pct,0.9487757086753845,predicted_positive_rate,0.009501187648456057,0.007352109489876711,0.011426874787919915,8841,1000,73,11,8422,335
